ProductID,Product Name ,Year ,Fe,Al,Cu,Other_metals,Plastics,PCB,LCD_module_CCFL,LCD_module_LED,CRT_Glass,Li_battery,Others
17,Printer,2016,,,,,,,,,,,
17,Printer,2017,,,,,,,,,,,
17,Printer,2018,,,,,,,,,,,
18,Smart phone,1989,,,,,,,,,,,
18,Smart phone,1990,,,,,,,,,,,
18,Smart phone,1991,,,,,,,,,,,
18,Smart phone,1992,,,,,,,,,,,
18,Smart phone,1993,,,,,,,,,,,
18,Smart phone,1994,,,,,,,,,,,
18,Smart phone,1995,,,,,,,,,,,
18,Smart phone,1996,,,,,,,,,,,
18,Smart phone,1997,,,,,,,,,,,
18,Smart phone,1998,,,,,,,,,,,
18,Smart phone,1999,,,,,,,,,,,
18,Smart phone,2000,,,,,,,,,,,
18,Smart phone,2001,,,,,,,,,,,
18,Smart phone,2002,,,,,,,,,,,
18,Smart phone,2003,,,,,,,,,,,
18,Smart phone,2004,,,,,,,,,,,
18,Smart phone,2005,,,,,,,,,,,
18,Smart phone,2006,,,,,,,,,,,
18,Smart phone,2007,,,,,,,,,,,
18,Smart phone,2008,,,,,,,,,,,
18,Smart phone,2009,,,,,,,,,,,
18,Smart phone,2010,,,,,,,,,,,
18,Smart phone,2011,,,,,,,,,,,
18,Smart phone,2012,,,,,,,,,,,
18,Smart phone,2013,,,,,,,,,,,
18,Smart phone,2014,,,,,,,,,,,
18,Smart phone,2015,,,,,,,,,,,
18,Smart phone,2016,,,,,,,,,,,
18,Smart phone,2017,,,,,,,,,,,
18,Smart phone,2018,,,,,,,,,,,
19,Tablet,1989,,,,,,,,,,,
19,Tablet,1990,,,,,,,,,,,
19,Tablet,1991,,,,,,,,,,,
19,Tablet,1992,,,,,,,,,,,
19,Tablet,1993,,,,,,,,,,,
19,Tablet,1994,,,,,,,,,,,
19,Tablet,1995,,,,,,,,,,,
19,Tablet,1996,,,,,,,,,,,
19,Tablet,1997,,,,,,,,,,,
19,Tablet,1998,,,,,,,,,,,
19,Tablet,1999,,,,,,,,,,,
19,Tablet,2000,,,,,,,,,,,
19,Tablet,2001,,,,,,,,,,,
19,Tablet,2002,,,,,,,,,,,
19,Tablet,2003,,,,,,,,,,,
19,Tablet,2004,,,,,,,,,,,
19,Tablet,2005,,,,,,,,,,,
